,Unnamed: 0,LONGITUDE,LATITUDE,CCA
9883,717426,-87.689862154,41.992587488,WEST RIDGE
9884,717475,-87.647858308,41.925575954,LINCOLN PARK
9885,717494,-87.66030288,41.881673022,WEST LOOP
9886,717544,-87.687153557,41.966740985,LINCOLN SQUARE
9887,717547,-87.759257199,41.938556717,"BELMONT CRAGIN,HERMOSA"
9888,717630,-87.710726025,41.982937368,"NORTH PARK,ALBANY PARK"
9889,717650,-87.590843539,41.787969891,HYDE PARK
9890,717691,-87.629610541,41.895773515,RUSH & DIVISION
9891,717752,-87.693369207,41.981948781,LINCOLN SQUARE
9892,717782,-87.679245808,41.975716732,LINCOLN SQUARE
9893,718022,-87.673923954,41.886928139,UNITED CENTER
9894,718066,-87.657565453,41.703046558,BEVERLY
9895,718200,-87.651210937,41.940826003,LAKE VIEW
9896,718264,-87.62728574,41.8679045,LOOP
9897,718285,-87.672955461,42.019526608,ROGERS PARK
9898,718293,-87.787755655,41.930851315,"BELMONT CRAGIN,HERMOSA"
9899,718599,-87.631002223,41.879302729,LOOP
9900,718609,-87.798666824,41.991990352,NORWOOD PARK
9901,718669,-87.626696815,41.893404102,RIVER NORTH
9902,718684,,,BRONZEVILLE
9903,718735,-87.787755655,41.930851315,"BELMONT CRAGIN,HERMOSA"
9904,718953,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
9905,719008,-87.666019096,41.937513752,LAKE VIEW
9906,719050,-87.660796569,41.869242742,"LITTLE ITALY, UIC"
9907,719170,-87.625383771,41.882205471,LOOP
9908,719317,-87.626082197,41.883526492,LOOP
9909,719346,-87.634538115,41.919078039,LINCOLN PARK
9910,719360,-87.637216392,41.884525461,LOOP
9911,719415,-87.626138262,41.885828293,LOOP
9912,719497,-87.626992199,41.831113424,BRONZEVILLE
9913,719518,-87.659363056,41.97336108,UPTOWN
9914,719540,-87.677191234,41.910059843,"WICKER PARK,WEST TOWN"
9915,719549,-87.599500566,41.79152143,HYDE PARK
9916,719668,-87.648180211,41.878043475,GREEKTOWN
9917,719716,-87.708250564,41.965937814,"NORTH PARK,ALBANY PARK"
9918,719877,-87.632062286,41.878025655,LOOP
9919,719952,-87.630562518,41.893127755,RIVER NORTH
9920,720102,-87.653528118,41.918474961,LINCOLN PARK
9921,720249,-87.804534636,41.923853045,"MONTCLARE, GALEWOOD"
9922,720266,-87.772838293,41.865589515,AUSTIN
9923,720357,-87.635807481,41.879472797,LOOP
9924,720600,-87.672009689,41.944712685,LAKE VIEW
9925,720612,-87.668841447,41.940944642,LAKE VIEW
9926,720614,-87.78921769,41.998626061,NORWOOD PARK
9927,720671,-87.683712523,41.910483811,"WICKER PARK,WEST TOWN"
9928,720692,-87.58494662,41.793514076,HYDE PARK
9929,720773,-87.682153253,41.959233094,NORTH CENTER
9930,720825,-87.597378521,41.785857336,WOODLAWN
9931,721050,-87.632062286,41.878025655,LOOP
9932,721169,-87.632646837,41.88752864,RIVER NORTH
9933,721209,-87.754230747,41.96055088,PORTAGE PARK
9934,721309,-87.631005407,41.892572757,RIVER NORTH
9935,721316,-87.668912756,41.943432313,LAKE VIEW
9936,721483,-87.690303547,42.00846047,WEST RIDGE
9937,721618,-87.709603558,41.975847412,"NORTH PARK,ALBANY PARK"
9938,721625,-87.776489568,41.93855424,DUNNING
9939,721741,-87.631229887,41.890058266,RIVER NORTH
9940,721760,-87.673897437,41.87095119,"LITTLE ITALY, UIC"
9941,721788,-87.626344413,41.887436519,LOOP
9942,722201,-87.65502138,41.982989018,EDGEWATER
9943,722508,-87.630562518,41.893127755,RIVER NORTH
9944,722627,-87.625850989,41.883111687,LOOP
9945,722704,-87.651831571,41.88004797,WEST LOOP
9946,722739,-87.631005407,41.892572757,RIVER NORTH
9947,722758,-87.671287015,41.939771083,LAKE VIEW
9948,722765,-87.641529678,41.927066755,LINCOLN PARK
9949,722986,-87.806246035,41.927927019,"MONTCLARE, GALEWOOD"
9950,723042,-87.673892938,42.008048245,ROGERS PARK
9951,723127,-87.655469727,41.939999618,LAKE VIEW
9952,723162,-87.631005407,41.892572757,RIVER NORTH
9953,723248,-87.666019096,41.937513752,LAKE VIEW
9954,723271,-87.656459363,41.890980342,"WICKER PARK,WEST TOWN"
9955,723291,-87.65104908,41.927234066,SHEFFIELD & DEPAUL
9956,723370,-87.637163618,41.881722457,LOOP
9957,723404,-87.653509056,41.86957965,"LITTLE ITALY, UIC"
9958,723503,-87.637024697,41.920148393,LINCOLN PARK
9959,723578,-87.675668943,41.903327164,"WICKER PARK,WEST TOWN"
9960,723584,-87.627948771,41.883108627,LOOP
9961,723634,-87.621438688,41.890001335,
9962,723667,-87.748475228,41.991483828,"SAUGANASH,FOREST GLEN"
9963,723752,-87.632430428,41.879109939,LOOP
9964,723842,-87.666369399,42.009176976,ROGERS PARK
9965,723874,-87.633687376,41.882136293,LOOP
9966,723909,-87.72836921,41.985931514,"NORTH PARK,ALBANY PARK"
9967,724048,-87.769144491,41.79456475,MIDWAY AIRPORT
9968,724191,-87.65502138,41.982989018,EDGEWATER
9969,724240,-87.626855515,41.879610778,LOOP
9970,724360,-87.632062286,41.878025655,LOOP
9971,724364,-87.632062286,41.878025655,LOOP
9972,724401,-87.644326815,41.932702284,LINCOLN PARK
9973,724568,-87.640695119,41.876646841,WEST LOOP
9974,724658,-87.624812444,41.893216223,
9975,724886,-87.632548439,41.895852573,RIVER NORTH
9976,724918,-87.622565133,41.887999887,LOOP
9977,724925,-87.819620646,41.937987648,DUNNING
9978,724942,-87.677244708,41.897497008,UKRAINIAN VILLAGE AND EAST VILLAGE
9979,724997,-87.657494716,41.9944779,EDGEWATER
9980,725014,-87.817099825,42.003521558,EDISON PARK
9981,725050,-87.728203412,41.969192303,"NORTH PARK,ALBANY PARK"
9982,725072,-87.626992199,41.831113424,BRONZEVILLE
9983,725097,-87.753808217,41.924249422,"BELMONT CRAGIN,HERMOSA"
9984,725151,-87.624310549,41.871623847,LOOP
9985,725192,-87.652417194,41.921647052,LINCOLN PARK
9986,725254,-87.723950716,41.956820708,"IRVING PARK,AVONDALE"
9987,725256,-87.793740718,41.938301332,DUNNING
9988,725292,-87.817099825,42.003521558,EDISON PARK
9989,725302,-87.674833567,41.95431724,NORTH CENTER
9990,725313,-87.627110226,41.897426602,RUSH & DIVISION
9991,725327,-87.649578514,41.945503653,LAKE VIEW
9992,725367,-87.622565133,41.887999887,LOOP
9993,725556,-87.64868497,41.918943199,LINCOLN PARK
9994,725634,-87.629383226,41.87556911,LOOP
9995,725650,-87.649176566,41.941696341,LAKE VIEW
9996,725680,-87.625935647,41.884387319,LOOP
9997,725684,-87.638245404,41.882007859,WEST LOOP
9998,725713,-87.663310997,41.935692836,LAKE VIEW
9999,725769,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
10000,725784,-87.641544074,41.87685514,WEST LOOP
10001,725841,-87.655474544,41.896156347,"WICKER PARK,WEST TOWN"
10002,725954,-87.626112067,41.816009097,BRONZEVILLE
10003,725955,-87.617488193,41.860449933,MUSEUM CAMPUS
10004,726022,-87.639177664,41.876667432,WEST LOOP
10005,726387,-87.636661838,41.883748217,LOOP
10006,726416,-87.575451405,41.77863625,JACKSON PARK
10007,726450,-87.762595893,41.970180017,JEFFERSON PARK
10008,726462,-87.634538115,41.919078039,LINCOLN PARK
10009,726578,-87.636403135,41.929904874,LINCOLN PARK
10010,726782,-87.752316638,41.902177438,AUSTIN
10011,726902,-87.630562518,41.893127755,RIVER NORTH
10012,727248,-87.675657558,41.83146662,"BRIGHTON PARK,MCKINLEY PARK"
10013,727260,-87.642058833,41.867728804,WEST LOOP
10014,727314,-87.819620646,41.937987648,DUNNING
10015,727388,-87.620828957,41.886005833,LOOP
10016,727389,-87.59386259,41.791363239,HYDE PARK
10017,727398,-87.748453164,41.953962104,PORTAGE PARK
10018,727469,-87.728203412,41.969192303,"NORTH PARK,ALBANY PARK"
10019,727492,-87.610396963,41.758373367,"SOUTH SHORE, GRAND CROSSING"
10020,727614,-87.806057849,41.99639727,NORWOOD PARK
10021,727709,-87.711574451,41.993111793,"NORTH PARK,ALBANY PARK"
10022,727710,-87.642209501,41.863501352,WEST LOOP
10023,727840,-87.66774554,41.857659097,LOWER WEST SIDE
10024,727894,-87.638245404,41.882007859,WEST LOOP
10025,727906,-87.641119667,41.884187507,WEST LOOP
10026,727909,-87.710780922,41.968691672,"NORTH PARK,ALBANY PARK"
10027,727993,-87.807009257,41.941242142,DUNNING
10028,728004,-87.649529148,41.950822685,LAKE VIEW
10029,728110,-87.664413047,41.921776704,LINCOLN PARK
10030,728189,-87.816300515,42.002727424,EDISON PARK
10031,728293,-87.657382024,41.983559426,EDGEWATER
10032,728327,-87.637216392,41.884525461,LOOP
10033,728501,-87.624419185,41.876248128,LOOP
10034,728534,-87.622166271,41.886027278,LOOP
10035,728839,-87.710726025,41.982937368,"NORTH PARK,ALBANY PARK"
10036,728965,-87.648781981,41.921905478,SHEFFIELD & DEPAUL
10037,729033,-87.639758685,41.881994338,WEST LOOP
10038,729039,-87.629065289,41.874662881,LOOP
10039,729068,-87.645495992,41.84755805,BRIDGEPORT
10040,729069,-87.630562518,41.893127755,RIVER NORTH
10041,729165,-87.618502427,41.892518301,
10042,729255,-87.627883478,41.886707555,LOOP
10043,729328,-87.631427622,41.900661339,RIVER NORTH
10044,729379,-87.677896155,41.921288072,BUCKTOWN
10045,729604,-87.678130428,41.910364204,"WICKER PARK,WEST TOWN"
10046,729696,-87.66649041,41.972679326,UPTOWN
10047,729787,-87.760385862,41.796133547,MIDWAY AIRPORT
10048,729810,-87.76603991,41.938469953,"BELMONT CRAGIN,HERMOSA"
10049,729910,-87.645909365,41.890245552,"WICKER PARK,WEST TOWN"
10050,729955,-87.634538115,41.919078039,LINCOLN PARK
10051,729966,-87.634860726,41.911255209,OLD TOWN
10052,730123,-87.639764523,41.879616268,WEST LOOP
10053,730155,-87.616446776,41.809567038,BRONZEVILLE
10054,730284,-87.709465708,41.968551698,"NORTH PARK,ALBANY PARK"
10055,730321,-87.628242738,41.892501167,RIVER NORTH
10056,730339,-87.760652459,41.967965811,JEFFERSON PARK
10057,730368,-87.759725978,41.960462424,PORTAGE PARK
10058,730405,-87.804534636,41.923853045,"MONTCLARE, GALEWOOD"
10059,730447,-87.695634548,41.968666678,LINCOLN SQUARE
10060,730510,-87.652542752,41.95440629,LAKE VIEW
10061,730589,-87.632430428,41.879109939,LOOP
10062,730629,-87.622166271,41.886027278,LOOP
10063,730661,-87.683077146,41.939404859,NORTH CENTER
10064,730768,-87.600938958,41.785820543,WOODLAWN
10065,730896,-87.602854747,41.791484986,HYDE PARK
10066,730916,-87.62469579,41.888140152,LOOP
10067,730917,-87.59386259,41.791363239,HYDE PARK
10068,731005,-87.622955366,41.74356768,"CHATHAM,BURNSIDE"
10069,731100,-87.74127656,41.787835631,MIDWAY AIRPORT
10070,731115,-87.620743726,41.894903302,
10071,731248,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
10072,731337,-87.647094543,41.87791646,GREEKTOWN
10073,731409,-87.627948771,41.883108627,LOOP
10074,731413,-87.64970047,41.94946514,LAKE VIEW
10075,731490,-87.680589203,41.917585992,BUCKTOWN
10076,731510,-87.620422057,41.893365397,
10077,731516,-87.684021397,41.961426337,LINCOLN SQUARE
10078,731624,-87.614905611,41.758301897,"SOUTH SHORE, GRAND CROSSING"
10079,731686,-87.624307178,41.891688517,STREETERVILLE
10080,731694,-87.634904368,41.894671024,RIVER NORTH
10081,731714,-87.654483006,41.957526146,UPTOWN
10082,731721,-87.682735396,41.943054831,NORTH CENTER
10083,731762,-87.627948771,41.883108627,LOOP
10084,731843,-87.844075627,41.98109378,
10085,731930,-87.629450321,41.810644406,BACK OF THE YARDS
10086,732013,-87.688536004,41.968308772,LINCOLN SQUARE
10087,732119,-87.639758685,41.881994338,WEST LOOP
10088,732237,-87.666353919,42.008813689,ROGERS PARK
10089,732238,-87.66879773,41.954183774,LAKE VIEW
10090,732419,-87.625867137,41.891590741,RIVER NORTH
10091,732454,-87.678130428,41.910364204,"WICKER PARK,WEST TOWN"
10092,732642,-87.622612699,41.884628445,LOOP
10093,732668,-87.666913106,41.880318779,UNITED CENTER
10094,732707,-87.640615745,41.892233722,RIVER NORTH
10095,732717,-87.644891092,41.943710988,LAKE VIEW
10096,732789,-87.731098276,41.952810606,"IRVING PARK,AVONDALE"
10097,732790,-87.747212926,41.953311197,PORTAGE PARK
10098,732796,-87.653740047,41.933439812,LAKE VIEW
10099,732890,-87.631003389,41.880854776,LOOP
10100,732899,-87.633829661,41.879495472,LOOP
10101,732990,-87.647094543,41.87791646,GREEKTOWN
10102,732998,-87.593700385,41.79136503,HYDE PARK
10103,733030,-87.670283642,41.857845634,LOWER WEST SIDE
10104,733096,-87.642058833,41.867728804,WEST LOOP
10105,733195,-87.670465614,41.903407374,"WICKER PARK,WEST TOWN"
10106,733232,-87.651185341,41.881605188,WEST LOOP
10107,733417,-87.666353919,42.008813689,ROGERS PARK
10108,733436,-87.763717745,41.909290254,AUSTIN
10109,733622,-87.625867137,41.891590741,RIVER NORTH
10110,733671,-87.654918585,41.852624946,LOWER WEST SIDE
10111,733854,-87.632868362,41.897254399,RIVER NORTH
10112,733856,-87.635027745,41.90483115,OLD TOWN
10113,733936,-87.679027629,41.968330403,LINCOLN SQUARE
10114,734006,-87.711064628,41.924564287,LOGAN SQUARE
10115,734103,-87.812280307,41.952540149,DUNNING
10116,734114,-87.722270797,41.968194856,"NORTH PARK,ALBANY PARK"
10117,734134,-87.640723497,41.863337832,WEST LOOP
10118,734296,-87.602854747,41.791484986,HYDE PARK
10119,734304,-87.669564918,41.979717097,ANDERSONVILLE
10120,734359,-87.654377246,41.943986057,LAKE VIEW
10121,734488,-87.602108133,41.751211787,"CHATHAM,BURNSIDE"
10122,734619,-87.703542891,41.691416187,"MOUNT GREENWOOD,MORGAN PARK"
10123,734648,-87.685607439,41.845303556,LOWER WEST SIDE
10124,734721,-87.680589203,41.917585992,BUCKTOWN
10125,734748,-87.624812444,41.893216223,
10126,734806,-87.68256824,41.706267847,BEVERLY
10127,734817,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
10128,734845,-87.661046126,42.005423822,ROGERS PARK
10129,734888,-87.806906809,41.975872978,NORWOOD PARK
10130,734948,-87.634538115,41.919078039,LINCOLN PARK
10131,735002,-87.636403135,41.929904874,LINCOLN PARK
10132,735049,-87.670890134,41.932482474,LAKE VIEW
10133,735114,-87.651210937,41.940826003,LAKE VIEW
10134,735138,-87.629610541,41.895773515,RUSH & DIVISION
10135,735192,-87.627089364,41.880664578,LOOP
10136,735281,-87.74127656,41.787835631,MIDWAY AIRPORT
10137,735462,-87.766696606,41.940000631,PORTAGE PARK
10138,735468,-87.710780922,41.968691672,"NORTH PARK,ALBANY PARK"
10139,735544,-87.654982424,41.969679946,UPTOWN
10140,735646,-87.639758685,41.881994338,WEST LOOP
10141,735832,-87.838013315,41.98121021,
10142,735851,-87.644552197,41.940219522,LAKE VIEW
10143,735893,-87.624272468,41.900801649,STREETERVILLE
10144,735901,-87.679075957,41.954854382,NORTH CENTER
10145,735907,-87.653159551,41.910948763,LINCOLN PARK
10146,735947,-87.632547742,41.895815087,RIVER NORTH
10147,735990,-87.609518049,41.892249163,
10148,736031,-87.630906772,41.888961957,RIVER NORTH
10149,736033,-87.622247991,41.884632076,LOOP
10150,736079,-87.634592464,41.88053925,LOOP
10151,736099,-87.687741249,41.931968066,BUCKTOWN
10152,736290,-87.644198417,41.938435181,LAKE VIEW
10153,736320,-87.654949778,41.967644374,UPTOWN
10154,736548,-87.674320837,41.954323838,NORTH CENTER
10155,736575,-87.604769836,41.788311258,HYDE PARK
10156,736680,-87.710782676,41.968540487,"NORTH PARK,ALBANY PARK"
10157,736764,-87.71000937,41.982947522,"NORTH PARK,ALBANY PARK"
10158,736769,-87.653502812,41.943662302,LAKE VIEW
10159,736780,-87.651256329,41.884232074,WEST LOOP
10160,736799,-87.575451405,41.77863625,JACKSON PARK
10161,736809,-87.659682957,41.933101499,LAKE VIEW
10162,736969,-87.914428439,42.008536401,
10163,737196,-87.64868497,41.918943199,LINCOLN PARK
10164,737272,-87.622415217,41.892454014,
10165,737346,-87.631498225,41.886956255,LOOP
10166,737370,-87.635165443,41.881967467,LOOP
10167,737431,-87.650540312,41.926870051,SHEFFIELD & DEPAUL
10168,737488,-87.72332836,41.938623091,"IRVING PARK,AVONDALE"
10169,737658,-87.635165443,41.881967467,LOOP
10170,737672,-87.586027906,41.747353626,"AVALON PARK,CALUMET HEIGHTS"
10171,737853,-87.684667428,41.914900977,BUCKTOWN
10172,737894,-87.644320975,41.942258246,LAKE VIEW
10173,738120,-87.628192275,41.899030982,RUSH & DIVISION
10174,738184,-87.613002308,41.816813495,BRONZEVILLE
10175,738197,-87.630562518,41.893127755,RIVER NORTH
10176,738222,-87.772118945,41.93839141,"BELMONT CRAGIN,HERMOSA"
10177,738339,-87.64868497,41.918943199,LINCOLN PARK
10178,738422,-87.695634548,41.968666678,LINCOLN SQUARE
10179,738468,-87.747005877,41.938074167,"BELMONT CRAGIN,HERMOSA"
10180,738526,-87.598164563,41.809736952,"KENWOOD,OAKLAND"
10181,738568,-87.672920781,41.921365862,BUCKTOWN
10182,738923,-87.766696606,41.940000631,PORTAGE PARK
10183,738943,-87.65104908,41.927234066,SHEFFIELD & DEPAUL
10184,738949,-87.632457875,41.880075102,LOOP
10185,738950,-87.616446776,41.809567038,BRONZEVILLE
10186,738970,-87.67607883,41.961603816,LINCOLN SQUARE
10187,739088,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
10188,739106,-87.628645222,41.736334713,"CHATHAM,BURNSIDE"
10189,739113,-87.678130428,41.910364204,"WICKER PARK,WEST TOWN"
10190,739302,-87.656787588,41.884351914,WEST LOOP
10191,739317,-87.691099599,41.990381096,WEST RIDGE
10192,739323,-87.636523872,41.878560154,LOOP
10193,739346,-87.631010446,41.884586267,LOOP
10194,739470,-87.649529148,41.950822685,LAKE VIEW
10195,739505,-87.648781981,41.921905478,SHEFFIELD & DEPAUL
10196,739508,-87.609518049,41.892249163,
10197,739563,-87.775692961,41.952959773,PORTAGE PARK
10198,739665,-87.669225954,41.986086205,EDGEWATER
10199,739779,-87.692714662,41.910150145,HUMBOLDT PARK
10200,739802,-87.617041363,41.75848317,"SOUTH SHORE, GRAND CROSSING"
10201,740002,-87.629997486,41.884590839,LOOP
10202,740044,-87.632868362,41.897254399,RIVER NORTH
10203,740071,-87.638578668,41.878581561,WEST LOOP
10204,740091,-87.638887444,41.881664289,WEST LOOP
10205,740155,-87.58494662,41.793514076,HYDE PARK
10206,740298,-87.636403135,41.929904874,LINCOLN PARK
10207,740351,-87.647466848,41.880426198,GREEKTOWN
10208,740374,-87.649176566,41.941696341,LAKE VIEW
10209,740393,-87.66419709,41.869409054,"LITTLE ITALY, UIC"
10210,740404,-87.600932363,41.799298343,HYDE PARK
10211,740448,-87.71017083,41.866463844,NORTH LAWNDALE
10212,740450,-87.724842293,41.860039099,NORTH LAWNDALE
10213,740576,-87.637131776,41.880557025,LOOP
10214,740585,-87.741645644,41.789329323,MIDWAY AIRPORT
10215,740754,-87.632189133,41.880931558,LOOP
10216,740803,-87.658111624,41.983766484,EDGEWATER
10217,740807,-87.66161251,41.89605275,"WICKER PARK,WEST TOWN"
10218,740851,-87.663769116,41.943374661,LAKE VIEW
10219,740916,-87.682254827,41.92820408,BUCKTOWN
10220,740993,-87.626082197,41.883526492,LOOP
10221,741034,-87.634955203,41.888074281,RIVER NORTH
10222,741054,-87.66992733,41.905705628,"WICKER PARK,WEST TOWN"
10223,741089,-87.62438167,41.886377406,LOOP
10224,741134,-87.698217069,41.900517878,HUMBOLDT PARK
10225,741137,-87.661172188,41.965435189,UPTOWN
10226,741144,-87.631515429,41.90378983,RIVER NORTH
10227,741228,-87.65377547,41.96533475,UPTOWN
10228,741267,-87.664281826,41.88471128,WEST LOOP
10229,741329,-87.62859178,41.877749261,LOOP
10230,741334,-87.754230747,41.96055088,PORTAGE PARK
10231,741347,-87.635094409,41.853605986,"ARMOUR SQUARE,CHINATOWN"
10232,741494,-87.613656885,41.765628937,"SOUTH SHORE, GRAND CROSSING"
10233,741595,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
10234,741614,-87.627987267,41.902487771,GOLD COAST
10235,741619,-87.747057602,41.916815034,"BELMONT CRAGIN,HERMOSA"
10236,741679,-87.802621962,41.909040116,"MONTCLARE, GALEWOOD"
10237,741735,-87.681838366,41.718398193,BEVERLY
10238,742182,-87.631005407,41.892572757,RIVER NORTH
10239,742242,-87.671180893,41.943047201,LAKE VIEW
10240,742304,-87.641119667,41.884187507,WEST LOOP
10241,742333,-87.660378559,42.00565706,ROGERS PARK
10242,742342,-87.674320837,41.954323838,NORTH CENTER
10243,742452,-87.675668943,41.903327164,"WICKER PARK,WEST TOWN"
10244,742532,-87.638007427,41.918445336,LINCOLN PARK
10245,742549,-87.63311319,41.852726786,"ARMOUR SQUARE,CHINATOWN"
10246,742568,-87.677170875,41.895799504,"WICKER PARK,WEST TOWN"
10247,742636,-87.627948771,41.883108627,LOOP
10248,742742,-87.631848443,41.85202315,"ARMOUR SQUARE,CHINATOWN"
10249,742754,-87.624272468,41.900801649,STREETERVILLE
10250,742843,-87.691099599,41.990381096,WEST RIDGE
10251,742856,-87.758346968,41.968005707,JEFFERSON PARK
10252,743000,-87.740458945,41.902331663,HUMBOLDT PARK
10253,743055,-87.66419709,41.869409054,"LITTLE ITALY, UIC"
10254,743131,-87.72644475,41.96053473,"IRVING PARK,AVONDALE"
10255,743206,-87.626082197,41.883526492,LOOP
10256,743258,-87.723303765,41.793155061,"ARCHER HEIGHTS,WEST ELSDON"
10257,743266,-87.69941539,41.986475944,WEST RIDGE
10258,743348,-87.651612251,41.884445042,WEST LOOP
10259,743396,-87.655642817,41.890989624,"WICKER PARK,WEST TOWN"
10260,743440,-87.639764523,41.879616268,WEST LOOP
10261,743542,-87.707119009,41.927653196,LOGAN SQUARE
10262,743625,-87.711,41.924784624,LOGAN SQUARE
10263,743650,-87.741645644,41.789329323,MIDWAY AIRPORT
10264,743695,-87.632162307,41.880016454,LOOP
10265,743712,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
10266,743793,-87.653208325,41.917732851,LINCOLN PARK
10267,743798,-87.64868497,41.918943199,LINCOLN PARK
10268,743800,-87.655422309,41.973415012,UPTOWN
10269,743862,-87.622872332,41.893613919,
10270,743901,-87.677634151,41.896010179,UKRAINIAN VILLAGE AND EAST VILLAGE
10271,743950,-87.653528118,41.918474961,LINCOLN PARK
10272,743957,-87.622184053,41.857838242,NEAR SOUTH SIDE
10273,743975,-87.769144491,41.79456475,MIDWAY AIRPORT
10274,744049,-87.76603991,41.938469953,"BELMONT CRAGIN,HERMOSA"
10275,744108,-87.641544074,41.87685514,WEST LOOP
10276,744123,-87.708383332,41.970364992,"NORTH PARK,ALBANY PARK"
10277,744159,-87.772118945,41.93839141,"BELMONT CRAGIN,HERMOSA"
10278,744195,-87.634176883,41.853304512,"ARMOUR SQUARE,CHINATOWN"
10279,744236,-87.660283259,41.810601294,BACK OF THE YARDS
10280,744237,-87.697613842,41.926733649,LOGAN SQUARE
10281,744289,-87.807009257,41.941242142,DUNNING
10282,744301,-87.624662555,41.885848995,LOOP
10283,744443,-87.673897437,41.87095119,"LITTLE ITALY, UIC"
10284,744489,-87.588363686,41.800409524,HYDE PARK
10285,744503,-87.653502812,41.943662302,LAKE VIEW
10286,744561,-87.914428439,42.008536401,
10287,744566,-87.65710042,41.994481857,EDGEWATER
10288,744600,-87.600938958,41.785820543,WOODLAWN
10289,744638,-87.675657558,41.83146662,"BRIGHTON PARK,MCKINLEY PARK"
10290,744678,-87.650773391,41.939856704,LAKE VIEW
10291,744697,-87.682735396,41.943054831,NORTH CENTER
10292,744722,-87.620894529,41.879536168,GRANT PARK
10293,744737,-87.704631511,41.735258527,ASHBURN
10294,744741,-87.629610541,41.895773515,RUSH & DIVISION
10295,744924,-87.634912412,41.912918485,OLD TOWN
10296,744939,-87.618502427,41.892518301,
10297,744951,-87.632582135,41.885444388,LOOP
10298,744982,-87.68196971,41.713013336,BEVERLY
10299,745160,-87.600938958,41.785820543,WOODLAWN
10300,745181,-87.589048953,41.799653784,HYDE PARK
10301,745272,-87.703827827,41.926736598,LOGAN SQUARE
10302,745297,-87.653928731,41.932746527,LAKE VIEW
10303,745316,-87.645991122,41.92361621,LINCOLN PARK
10304,745386,-87.666563343,42.020509239,ROGERS PARK
10305,745399,-87.655509217,41.842695478,BRIDGEPORT
10306,745477,-87.613995727,41.80223871,BRONZEVILLE
10307,745529,-87.609518049,41.892249163,
10308,745689,-87.647385994,41.877721138,GREEKTOWN
10309,745806,-87.623945706,41.898079921,STREETERVILLE
10310,745846,-87.660135907,41.99052009,EDGEWATER
10311,745964,-87.806280071,41.928883327,"MONTCLARE, GALEWOOD"
10312,745975,-87.695481429,41.921614362,LOGAN SQUARE
10313,746056,-87.653262838,41.965562298,UPTOWN
10314,746406,-87.685916075,41.867568609,"LITTLE ITALY, UIC"
10315,746413,-87.599500566,41.79152143,HYDE PARK
10316,746473,-87.651182688,41.833618869,BRIDGEPORT
10317,746715,-87.7193732,41.953996695,"IRVING PARK,AVONDALE"
10318,746722,-87.649529148,41.950822685,LAKE VIEW
10319,746890,-87.72332836,41.938623091,"IRVING PARK,AVONDALE"
10320,746898,-87.684667428,41.914900977,BUCKTOWN
10321,746926,-87.692834057,41.981866037,LINCOLN SQUARE
10322,746935,-87.547296947,41.728403097,SOUTH CHICAGO
10323,747018,-87.66879773,41.954183774,LAKE VIEW
10324,747025,-87.712805089,41.944881074,"IRVING PARK,AVONDALE"
10325,747102,-87.648512374,41.886217958,WEST LOOP
10326,747172,-87.619716192,41.816478234,BRONZEVILLE
10327,747281,-87.626078783,41.882567066,LOOP
10328,747321,-87.622545075,41.803731033,BRONZEVILLE
10329,747398,-87.65827824,41.910875544,"WICKER PARK,WEST TOWN"
10330,747498,-87.729058851,41.917024471,"BELMONT CRAIGIN,HERMOSA"
10331,747622,-87.715395437,41.808085352,"ARCHER HEIGHTS,WEST ELSDON"
10332,747629,-87.73351986,41.989964243,"SAUGANASH,FOREST GLEN"
10333,747723,-87.639638623,41.878153523,WEST LOOP
10334,747767,-87.697356799,41.927896171,LOGAN SQUARE
10335,747936,-87.766361118,41.93881308,PORTAGE PARK
10336,747937,-87.707226625,41.929945756,LOGAN SQUARE
10337,747948,-87.697095682,41.91898681,LOGAN SQUARE
10338,747956,-87.622184053,41.857838242,NEAR SOUTH SIDE
10339,747959,-87.795620293,41.90912536,"MONTCLARE, GALEWOOD"
10340,747966,-87.637164794,41.885243233,LOOP
10341,748012,-87.647466848,41.880426198,GREEKTOWN
10342,748037,-87.634858884,41.911195419,OLD TOWN
10343,748168,-87.621494195,41.865931037,NEAR SOUTH SIDE
10344,748231,-87.683077146,41.939404859,NORTH CENTER
10345,748268,-87.634022032,41.878006063,LOOP
10346,748297,-87.639499956,41.878155377,WEST LOOP
10347,748307,-87.652417194,41.921647052,LINCOLN PARK
10348,748339,-87.665889194,41.853465526,LOWER WEST SIDE
10349,748381,-87.64868497,41.918943199,LINCOLN PARK
10350,748432,-87.632595153,41.885761124,LOOP
10351,748468,-87.655398306,41.995202222,EDGEWATER
10352,748495,-87.638007427,41.918445336,LINCOLN PARK
10353,748504,-87.66139721,41.934631813,LAKE VIEW
10354,748545,-87.737996905,41.953420907,"IRVING PARK,AVONDALE"
10355,748546,-87.707719864,41.954031554,"IRVING PARK,AVONDALE"
10356,748547,-87.62443921,41.877066783,LOOP
10357,748594,-87.628645222,41.736334713,"CHATHAM,BURNSIDE"
